Epoch:0 Loss:0.69314721
Epoch:1 Loss:0.69314716
Epoch:2 Loss:0.69314716
Epoch:3 Loss:0.69314713
Epoch:4 Loss:0.69314706
Epoch:5 Loss:0.69314699
Epoch:6 Loss:0.69314683
Epoch:7 Loss:0.69314649
Epoch:8 Loss:0.69314577
Epoch:9 Loss:0.69314389
Epoch:10 Loss:0.69313812
Epoch:11 Loss:0.69311471
Epoch:12 Loss:0.69304744
Epoch:13 Loss:0.69288785
Epoch:14 Loss:0.69238050
Epoch:15 Loss:0.69130319
Epoch:16 Loss:0.68941587
Epoch:17 Loss:0.68696251
Epoch:18 Loss:0.68360854
Epoch:19 Loss:0.68032281
Epoch:20 Loss:0.67614576
Epoch:21 Loss:0.67147525
Epoch:22 Loss:0.66639583
Epoch:23 Loss:0.66275447
Epoch:24 Loss:0.66007730
Epoch:25 Loss:0.65757259
Epoch:26 Loss:0.65248189
Epoch:27 Loss:0.64857375
Epoch:28 Loss:0.64526314
Epoch:29 Loss:0.64376070
Epoch:30 Loss:0.64316992
Epoch:31 Loss:0.63774932
Epoch:32 Loss:0.63695178
Epoch:33 Loss:0.63343600
Epoch:34 Loss:0.63224739
Epoch:35 Loss:0.63321954
Epoch:36 Loss:0.62783856
Epoch:37 Loss:0.62617501
Epoch:38 Loss:0.62145687
Epoch:39 Loss:0.62070999
Epoch:40 Loss:0.61795370
Epoch:41 Loss:0.61930705
Epoch:42 Loss:0.61556350
Epoch:43 Loss:0.61481310
Epoch:44 Loss:0.61322902
Epoch:45 Loss:0.60704176
Epoch:46 Loss:0.60763655
Epoch:47 Loss:0.60656373
Epoch:48 Loss:0.60834642
Epoch:49 Loss:0.60022035
Epoch:50 Loss:0.60698372
Epoch:51 Loss:0.59870703
Epoch:52 Loss:0.60555306
Epoch:53 Loss:0.60418610
Epoch:54 Loss:0.59821395
Epoch:55 Loss:0.60143497
Epoch:56 Loss:0.59754357
Epoch:57 Loss:0.59767383
Epoch:58 Loss:0.59004540
Epoch:59 Loss:0.59226918
Epoch:60 Loss:0.58899689
Epoch:61 Loss:0.59176920
Epoch:62 Loss:0.59359833
Epoch:63 Loss:0.59564146
Epoch:64 Loss:0.59375534
Epoch:65 Loss:0.58583590
Epoch:66 Loss:0.58510691
Epoch:67 Loss:0.58515865
Epoch:68 Loss:0.58396199
Epoch:69 Loss:0.58289167
Epoch:70 Loss:0.58332814
Epoch:71 Loss:0.58468326
Epoch:72 Loss:0.58622808
Epoch:73 Loss:0.57871877
Epoch:74 Loss:0.57839637
Epoch:75 Loss:0.57849702
Epoch:76 Loss:0.58003379
Epoch:77 Loss:0.57537891
Epoch:78 Loss:0.57403577
Epoch:79 Loss:0.57877971
Epoch:80 Loss:0.57997642
Epoch:81 Loss:0.57668533
Epoch:82 Loss:0.57094678
Epoch:83 Loss:0.57104745
Epoch:84 Loss:0.57145567
Epoch:85 Loss:0.57098602
Epoch:86 Loss:0.56885776
Epoch:87 Loss:0.57069045
Epoch:88 Loss:0.57085078
Epoch:89 Loss:0.56839876
Epoch:90 Loss:0.56781114
Epoch:91 Loss:0.56919713
Epoch:92 Loss:0.55861301
Epoch:93 Loss:0.56475278
Epoch:94 Loss:0.56440541
Epoch:95 Loss:0.56532222
Epoch:96 Loss:0.56429804
Epoch:97 Loss:0.56361141
Epoch:98 Loss:0.56096602
Epoch:99 Loss:0.56188325
Loading 92th epoch
Testing AUC!
Testing AUC:0.6279

 Contrast Score Margin:1.42814

==============================
[0.6279494736842106]
FINAL TESTING AUC:0.6279
==============================

 Contrast Score Margin:1.23500
AUC:0.6841

 run time: 
00:28:34.539
